mapName,scenFile,agentNum,seed,shieldType,lacamLookahead,modelPath,useGPU,maxSteps,success,total_cost_true,total_cost_not_resting_at_goal,num_agents_at_goal,runtime,create_nn_data,forward_pass,cs-time
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-13.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,106078,89845,396,39.59442591667175,12.840320825576782,20.658401250839233,4.1605517864227295
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-13.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,144150,119740,488,49.73893761634827,19.31203603744507,20.79479193687439,5.101213455200195
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-13.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,179050,148926,589,56.85909914970398,24.057274341583252,20.595029592514038,6.160678386688232
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-13.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,222630,188469,675,72.57171678543091,31.918561935424805,21.562642097473145,7.338761806488037
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-13.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,263803,217189,775,80.39098143577576,38.678354263305664,21.184332370758057,8.081594705581665
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-13.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,316069,258004,863,94.3794322013855,47.23231625556946,21.457417249679565,9.209583044052124
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-13.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,360601,296903,958,117.30315256118774,60.67896246910095,22.707857131958008,10.788515090942383
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,20286,19041,100,8.30757999420166,0.45351624488830566,7.108643054962158,0.343250036239624
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,43361,39061,200,9.708795070648193,1.122023582458496,7.406591176986694,0.6955499649047852
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,73233,62666,297,29.436402797698975,4.897625684738159,20.08523416519165,2.9196457862854004
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,102647,85530,398,37.94709515571594,12.325453519821167,19.78956151008606,3.970823287963867
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,140849,116460,489,51.09509515762329,19.775556802749634,21.21871304512024,5.234168291091919
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,174464,147857,583,57.977550745010376,24.45832085609436,20.95269465446472,6.211868524551392
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,233108,196405,660,73.91007018089294,32.76071858406067,21.726626873016357,7.329948902130127
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,258035,214898,772,81.62806463241577,38.8915696144104,21.73567819595337,8.323125839233398
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,304110,253238,866,95.69127678871155,47.713268518447876,21.998019218444824,9.296930313110352
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,357057,296549,953,112.48808431625366,58.18073892593384,21.414607048034668,10.328763008117676
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,22253,20282,98,24.417592763900757,1.3664298057556152,20.840200424194336,1.0252091884613037
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,46984,41416,198,27.790339708328247,3.1880698204040527,21.2068510055542,2.015254020690918
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,77948,66397,295,31.171881914138794,5.1910786628723145,21.309460163116455,3.029320240020752
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,114885,95122,390,40.48958110809326,13.192147254943848,21.060251712799072,4.252458572387695
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,142046,119835,484,51.69416332244873,20.349666595458984,21.42295742034912,5.326751947402954
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,184187,155959,573,59.051878213882446,25.263451099395752,21.422443151474,6.4318413734436035
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,216720,178957,675,74.43215084075928,33.30579853057861,21.622369050979614,7.329262733459473
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,265351,220905,761,81.95474028587341,39.286871671676636,21.55476689338684,8.494726181030273
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,322292,263422,846,95.34943795204163,47.271185636520386,21.742351055145264,9.4314546585083
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,371917,303089,938,111.09655976295471,56.96429395675659,21.294984579086304,10.251368522644043
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,22645,21413,97,21.20841956138611,1.1864652633666992,18.079107761383057,0.9125521183013916
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,51840,45460,195,26.197407484054565,3.094672918319702,19.837414026260376,1.9552597999572754
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,79490,67598,292,29.885526657104492,4.966960430145264,20.410616636276245,2.9448354244232178
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,115702,98861,383,39.16437363624573,12.610456943511963,20.550598621368408,4.096209764480591
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,147244,121905,488,51.8058660030365,19.80243754386902,21.67824625968933,5.333411693572998
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,191753,160258,578,59.82646083831787,25.595582962036133,21.525254249572754,6.480749130249023
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,237077,193784,669,75.10270237922668,33.33542990684509,21.925476551055908,7.401358366012573
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,283770,232416,759,85.88519406318665,41.4042763710022,22.486493587493896,8.738441228866577
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,333525,276334,849,100.46655535697937,50.473573446273804,22.69179058074951,9.757038116455078
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,378024,306441,947,117.3373954296112,60.58373427391052,22.658411741256714,10.856343507766724
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,21395,19360,100,8.118456602096558,0.43865180015563965,6.9618566036224365,0.3288123607635498
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,44929,39537,200,10.53556752204895,1.2120215892791748,8.047083616256714,0.7545702457427979
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,73213,63186,298,32.289917945861816,5.380877256393433,22.056002378463745,3.1666812896728516
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,103011,87330,395,41.86136770248413,13.75438141822815,21.638511180877686,4.399699926376343
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,134483,113355,494,54.08177900314331,21.099327087402344,22.345922708511353,5.52972149848938
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,178326,148343,584,62.15407943725586,26.653835773468018,22.495201587677002,6.717347145080566
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,216842,181474,678,77.73396158218384,34.444602489471436,22.867183923721313,7.762764930725098
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,268350,224205,766,86.78469204902649,41.85690355300903,22.58250617980957,8.876136064529419
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,311094,259750,859,98.81860399246216,48.68856358528137,22.60231328010559,9.580652236938477
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,375452,307081,942,116.95107841491699,59.594494342803955,22.527204990386963,11.026073217391968
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,19453,17944,100,7.871383428573608,0.4323101043701172,6.732537508010864,0.3237171173095703
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,43023,37797,200,11.209229469299316,1.2813782691955566,8.558256387710571,0.8159985542297363
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,75730,63207,297,33.4060742855072,5.5870184898376465,22.83004879951477,3.2319257259368896
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,101339,84226,396,43.39924073219299,14.26054573059082,22.51069974899292,4.498802661895752
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,141227,117121,488,55.085299015045166,21.43183422088623,23.205399990081787,5.662253141403198
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,182297,150541,578,62.982022285461426,27.12060260772705,22.93135118484497,6.699557781219482
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,211224,173799,681,79.3233470916748,35.332587242126465,22.99979519844055,7.959861516952515
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,262443,213248,773,88.27741599082947,42.72776126861572,23.23849606513977,8.907646894454956
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,306182,252934,866,103.55601501464844,52.261847257614136,23.136913299560547,10.135992050170898
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,365997,296899,952,120.06166815757751,61.77598977088928,23.48249340057373,11.2806978225708
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,20156,18818,100,9.251037836074829,0.5096030235290527,7.905642986297607,0.38260364532470703
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,44632,39601,200,10.57620620727539,1.2147951126098633,8.079044103622437,0.757706880569458
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,79673,65655,294,32.71883416175842,5.490365743637085,22.300910472869873,3.206907272338867
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,100630,84242,396,43.01715040206909,14.023205041885376,22.445908308029175,4.454692602157593
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,134369,109782,495,54.84455871582031,21.416604042053223,22.747262477874756,5.595754384994507
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,169977,139796,591,62.32328200340271,26.68991231918335,22.349130153656006,6.640434741973877
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,218909,178866,684,78.53777122497559,34.806901931762695,22.907405376434326,7.803386211395264
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,271563,224843,765,87.07052373886108,41.56587100028992,23.04705572128296,9.006625413894653
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,330731,269317,857,102.02091550827026,50.955572843551636,22.981379508972168,9.908050537109375
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,380089,311265,942,120.10775876045227,61.98585057258606,22.8426411151886,11.2642183303833
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,19212,17974,100,8.323692321777344,0.44985532760620117,7.123744249343872,0.3499791622161865
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,43841,39103,200,9.681960821151733,1.0932183265686035,7.416262626647949,0.693108081817627
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,74697,62290,299,29.553456783294678,4.909369707107544,20.206536769866943,2.881247043609619
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,102027,85070,394,38.351070404052734,12.472376346588135,19.981356382369995,4.001096725463867
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,139460,114156,489,50.17198634147644,19.532509088516235,21.048096656799316,5.10201096534729
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,179214,144973,581,58.10961580276489,25.22648572921753,20.768728971481323,6.273803234100342
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,211310,174093,682,71.84018111228943,31.623088836669922,20.976134300231934,7.18787407875061
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,252811,204708,782,80.01161527633667,38.08083462715149,21.05850386619568,8.53926944732666
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,304045,250510,866,94.40674209594727,47.53262972831726,21.355566263198853,9.204282999038696
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,356351,288773,960,106.27438282966614,53.645254373550415,21.283397912979126,9.932350635528564
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,18716,17877,100,7.7354137897491455,0.4236931800842285,6.617995738983154,0.31720685958862305
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,42680,38227,199,26.028226852416992,3.0292508602142334,19.82298469543457,1.8822972774505615
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,72966,62100,296,29.15199112892151,4.877225637435913,19.920806407928467,2.8221867084503174
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,102851,87710,394,38.10777044296265,12.372984409332275,19.94785451889038,3.9182934761047363
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,138919,117910,488,48.65680122375488,18.872379302978516,20.38395881652832,5.08879828453064
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,167423,141113,591,55.498292207717896,23.759058475494385,19.933266639709473,5.945155620574951
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,211356,176834,680,69.55450582504272,30.68448758125305,20.316892862319946,6.952617406845093
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,248431,208638,777,82.07190418243408,39.48278331756592,21.70769476890564,8.307562351226807
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,293228,245477,871,95.6922836303711,47.945493936538696,21.862164974212646,9.269996166229248
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,352713,291788,952,111.53619980812073,57.20428395271301,21.6704204082489,10.54167914390564
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,17690,16890,100,8.047802686691284,0.43695902824401855,6.89423680305481,0.32514381408691406
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,41030,36409,200,9.385853052139282,1.0541582107543945,7.219794750213623,0.6518914699554443
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,67947,59366,298,27.60171413421631,4.622922658920288,18.841858625411987,2.689873218536377
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,106693,90069,391,41.507418155670166,13.331266403198242,21.83764624595642,4.303864240646362
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,138177,118133,487,52.59689116477966,20.591723918914795,22.12016987800598,5.349478721618652
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,168919,141250,590,59.744428396224976,25.666274309158325,21.428837060928345,6.381654739379883
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,207013,174200,682,75.3960337638855,33.51813817024231,21.92334794998169,7.493831396102905
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,251586,210251,773,83.22985625267029,39.977800369262695,21.746889114379883,8.395066976547241
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,296598,246164,868,96.80770087242126,48.147127628326416,22.100080728530884,9.435165405273438
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,343892,281627,959,114.09766030311584,58.85363149642944,22.221625328063965,10.478607416152954
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,19169,17583,100,8.522885799407959,0.474719762802124,7.275995492935181,0.35651302337646484
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,43071,38862,200,10.03530740737915,1.1746714115142822,7.644045114517212,0.7097470760345459
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,76083,63557,298,30.912324905395508,5.123996734619141,21.193699598312378,2.989170789718628
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,False,108224,89346,393,38.00734615325928,11.284929752349854,20.653075695037842,4.083698987960815
