mapName,scenFile,agentNum,seed,shieldType,success,total_cost_true,total_cost_not_resting_at_goal,num_agents_at_goal,runtime
empty-48-48,data/scen-random/empty-48-48-random-2.scen,700,0,CS-PIBT,True,37701,31245,700,0.803
empty-48-48,data/scen-random/empty-48-48-random-17.scen,900,0,CS-PIBT,True,57105,46148,900,1.269
empty-48-48,data/scen-random/empty-48-48-random-19.scen,800,0,CS-PIBT,True,45239,37728,800,0.951
Paris_1_256,data/scen-random/Paris_1_256-random-7.scen,700,0,CS-PIBT,True,164786,140266,700,4.774
empty-48-48,data/scen-random/empty-48-48-random-23.scen,300,0,CS-PIBT,True,13483,11231,300,0.324
empty-48-48,data/scen-random/empty-48-48-random-21.scen,500,0,CS-PIBT,True,23960,20104,500,0.590
empty-48-48,data/scen-random/empty-48-48-random-22.scen,400,0,CS-PIBT,True,19227,15533,400,0.479
empty-48-48,data/scen-random/empty-48-48-random-24.scen,200,0,CS-PIBT,True,8066,6906,200,0.209
empty-48-48,data/scen-random/empty-48-48-random-20.scen,600,0,CS-PIBT,True,31982,26120,600,0.741
empty-48-48,data/scen-random/empty-48-48-random-2.scen,800,0,CS-PIBT,True,45139,37227,800,0.930
empty-48-48,data/scen-random/empty-48-48-random-25.scen,100,0,CS-PIBT,True,3824,3568,100,0.102
empty-48-48,data/scen-random/empty-48-48-random-17.scen,1000,0,CS-PIBT,True,68536,55311,1000,1.371
empty-48-48,data/scen-random/empty-48-48-random-23.scen,400,0,CS-PIBT,True,19004,15809,400,0.427
empty-48-48,data/scen-random/empty-48-48-random-22.scen,500,0,CS-PIBT,True,25003,20315,500,0.560
empty-48-48,data/scen-random/empty-48-48-random-19.scen,900,0,CS-PIBT,True,53883,45210,900,1.081
empty-48-48,data/scen-random/empty-48-48-random-18.scen,1000,0,CS-PIBT,True,64854,53423,1000,1.260
empty-48-48,data/scen-random/empty-48-48-random-24.scen,300,0,CS-PIBT,True,13483,11347,300,0.314
Paris_1_256,data/scen-random/Paris_1_256-random-4.scen,1000,0,CS-PIBT,True,238869,196929,1000,6.765
empty-48-48,data/scen-random/empty-48-48-random-21.scen,600,0,CS-PIBT,True,31499,26052,600,0.718
empty-48-48,data/scen-random/empty-48-48-random-25.scen,200,0,CS-PIBT,True,8383,7351,200,0.207
empty-48-48,data/scen-random/empty-48-48-random-23.scen,500,0,CS-PIBT,True,24408,20238,500,0.495
Paris_1_256,data/scen-random/Paris_1_256-random-6.scen,800,0,CS-PIBT,True,190531,161029,800,5.636
empty-48-48,data/scen-random/empty-48-48-random-3.scen,100,0,CS-PIBT,True,3914,3431,100,0.114
empty-48-48,data/scen-random/empty-48-48-random-20.scen,700,0,CS-PIBT,True,39601,32489,700,0.889
empty-48-48,data/scen-random/empty-48-48-random-2.scen,900,0,CS-PIBT,True,54404,44599,900,1.069
empty-48-48,data/scen-random/empty-48-48-random-24.scen,400,0,CS-PIBT,True,18828,15787,400,0.420
empty-48-48,data/scen-random/empty-48-48-random-21.scen,700,0,CS-PIBT,True,39668,32692,700,0.789
empty-48-48,data/scen-random/empty-48-48-random-3.scen,200,0,CS-PIBT,True,8033,6921,200,0.218
empty-48-48,data/scen-random/empty-48-48-random-25.scen,300,0,CS-PIBT,True,13101,11331,300,0.324
empty-48-48,data/scen-random/empty-48-48-random-22.scen,600,0,CS-PIBT,True,31615,25810,600,0.731
empty-48-48,data/scen-random/empty-48-48-random-4.scen,100,0,CS-PIBT,True,3653,3245,100,0.097
empty-48-48,data/scen-random/empty-48-48-random-20.scen,800,0,CS-PIBT,True,47695,39162,800,1.022
empty-48-48,data/scen-random/empty-48-48-random-19.scen,1000,0,CS-PIBT,True,64166,53628,1000,1.301
empty-48-48,data/scen-random/empty-48-48-random-24.scen,500,0,CS-PIBT,True,24906,20893,500,0.548
empty-48-48,data/scen-random/empty-48-48-random-23.scen,600,0,CS-PIBT,True,31215,25832,600,0.685
empty-48-48,data/scen-random/empty-48-48-random-24.scen,600,0,CS-PIBT,True,31209,25975,600,0.579
empty-48-48,data/scen-random/empty-48-48-random-25.scen,400,0,CS-PIBT,True,18905,16048,400,0.431
empty-48-48,data/scen-random/empty-48-48-random-2.scen,1000,0,CS-PIBT,True,63856,53522,1000,1.240
empty-48-48,data/scen-random/empty-48-48-random-4.scen,200,0,CS-PIBT,True,8288,7247,200,0.208
empty-48-48,data/scen-random/empty-48-48-random-3.scen,300,0,CS-PIBT,True,13277,11009,300,0.337
empty-48-48,data/scen-random/empty-48-48-random-22.scen,700,0,CS-PIBT,True,38262,31324,700,0.859
empty-48-48,data/scen-random/empty-48-48-random-5.scen,100,0,CS-PIBT,True,3825,3348,100,0.107
empty-48-48,data/scen-random/empty-48-48-random-20.scen,900,0,CS-PIBT,True,57871,47144,900,1.173
Paris_1_256,data/scen-random/Paris_1_256-random-9.scen,600,0,CS-PIBT,True,137115,117591,600,4.174
empty-48-48,data/scen-random/empty-48-48-random-21.scen,800,0,CS-PIBT,True,48375,39496,800,1.014
empty-48-48,data/scen-random/empty-48-48-random-21.scen,900,0,CS-PIBT,True,58671,47757,900,1.038
empty-48-48,data/scen-random/empty-48-48-random-3.scen,400,0,CS-PIBT,True,18921,15536,400,0.410
empty-48-48,data/scen-random/empty-48-48-random-23.scen,700,0,CS-PIBT,True,38044,31462,700,0.810
empty-48-48,data/scen-random/empty-48-48-random-25.scen,500,0,CS-PIBT,True,24374,20914,500,0.540
Paris_1_256,data/scen-random/Paris_1_256-random-5.scen,1000,0,CS-PIBT,True,240775,198127,1000,6.539
empty-48-48,data/scen-random/empty-48-48-random-4.scen,300,0,CS-PIBT,True,12959,11162,300,0.323
empty-48-48,data/scen-random/empty-48-48-random-6.scen,100,0,CS-PIBT,True,3726,3400,100,0.102
empty-48-48,data/scen-random/empty-48-48-random-5.scen,200,0,CS-PIBT,True,8794,7319,200,0.221
empty-48-48,data/scen-random/empty-48-48-random-24.scen,700,0,CS-PIBT,True,39260,32584,700,0.710
empty-48-48,data/scen-random/empty-48-48-random-22.scen,800,0,CS-PIBT,True,46455,37840,800,0.994
empty-48-48,data/scen-random/empty-48-48-random-23.scen,800,0,CS-PIBT,True,45089,37763,800,0.854
empty-48-48,data/scen-random/empty-48-48-random-6.scen,200,0,CS-PIBT,True,7889,6882,200,0.178
Paris_1_256,data/scen-random/Paris_1_256-random-8.scen,700,0,CS-PIBT,True,163211,138679,700,4.800
empty-48-48,data/scen-random/empty-48-48-random-4.scen,400,0,CS-PIBT,True,18423,15501,400,0.439
empty-48-48,data/scen-random/empty-48-48-random-25.scen,600,0,CS-PIBT,True,30831,26164,600,0.655
empty-48-48,data/scen-random/empty-48-48-random-5.scen,300,0,CS-PIBT,True,14394,11554,300,0.340
empty-48-48,data/scen-random/empty-48-48-random-7.scen,100,0,CS-PIBT,True,3940,3600,100,0.115
empty-48-48,data/scen-random/empty-48-48-random-3.scen,500,0,CS-PIBT,True,25093,20447,500,0.588
empty-48-48,data/scen-random/empty-48-48-random-22.scen,900,0,CS-PIBT,True,55185,45087,900,1.136
empty-48-48,data/scen-random/empty-48-48-random-4.scen,500,0,CS-PIBT,True,24810,20658,500,0.542
empty-48-48,data/scen-random/empty-48-48-random-25.scen,700,0,CS-PIBT,True,37412,31641,700,0.773
empty-48-48,data/scen-random/empty-48-48-random-6.scen,300,0,CS-PIBT,True,12769,10950,300,0.308
Paris_1_256,data/scen-random/Paris_1_256-random-7.scen,800,0,CS-PIBT,True,190160,160165,800,5.497
empty-48-48,data/scen-random/empty-48-48-random-7.scen,200,0,CS-PIBT,True,8570,7344,200,0.236
empty-48-48,data/scen-random/empty-48-48-random-8.scen,100,0,CS-PIBT,True,3552,3263,100,0.104
empty-48-48,data/scen-random/empty-48-48-random-20.scen,1000,0,CS-PIBT,True,71879,57344,1000,1.506
empty-48-48,data/scen-random/empty-48-48-random-3.scen,600,0,CS-PIBT,True,31935,25974,600,0.716
empty-48-48,data/scen-random/empty-48-48-random-23.scen,900,0,CS-PIBT,True,54515,44955,900,1.073
empty-48-48,data/scen-random/empty-48-48-random-5.scen,400,0,CS-PIBT,True,20282,16396,400,0.485
empty-48-48,data/scen-random/empty-48-48-random-21.scen,1000,0,CS-PIBT,True,69742,57242,1000,1.384
empty-48-48,data/scen-random/empty-48-48-random-24.scen,800,0,CS-PIBT,True,46157,38527,800,0.977
empty-48-48,data/scen-random/empty-48-48-random-22.scen,1000,0,CS-PIBT,True,63516,52874,1000,1.280
empty-48-48,data/scen-random/empty-48-48-random-4.scen,600,0,CS-PIBT,True,30884,25809,600,0.657
empty-48-48,data/scen-random/empty-48-48-random-25.scen,800,0,CS-PIBT,True,45491,37986,800,0.897
empty-48-48,data/scen-random/empty-48-48-random-7.scen,300,0,CS-PIBT,True,13437,11503,300,0.350
empty-48-48,data/scen-random/empty-48-48-random-8.scen,200,0,CS-PIBT,True,7780,6773,200,0.213
Paris_1_256,data/scen-random/Paris_1_256-random-6.scen,900,0,CS-PIBT,True,217333,181390,900,6.340
empty-48-48,data/scen-random/empty-48-48-random-6.scen,400,0,CS-PIBT,True,18504,15502,400,0.450
empty-48-48,data/scen-random/empty-48-48-random-9.scen,100,0,CS-PIBT,True,3727,3443,100,0.096
empty-48-48,data/scen-random/empty-48-48-random-4.scen,700,0,CS-PIBT,True,38502,31909,700,0.699
empty-48-48,data/scen-random/empty-48-48-random-3.scen,700,0,CS-PIBT,True,39162,31928,700,0.841
empty-48-48,data/scen-random/empty-48-48-random-7.scen,400,0,CS-PIBT,True,19237,15956,400,0.421
empty-48-48,data/scen-random/empty-48-48-random-24.scen,900,0,CS-PIBT,True,56915,46846,900,1.119
empty-48-48,data/scen-random/empty-48-48-random-23.scen,1000,0,CS-PIBT,True,63851,53431,1000,1.253
empty-48-48,data/scen-random/empty-48-48-random-5.scen,500,0,CS-PIBT,True,26048,21169,500,0.623
empty-48-48,data/scen-random/empty-48-48-random-8.scen,300,0,CS-PIBT,True,13180,11138,300,0.332
empty-48-48,data/scen-random/empty-48-48-random-6.scen,500,0,CS-PIBT,True,24218,20329,500,0.562
empty-48-48,data/scen-random/empty-48-48-random-5.scen,600,0,CS-PIBT,True,33660,26824,600,0.682
empty-48-48,data/scen-random/empty-48-48-random-9.scen,200,0,CS-PIBT,True,8975,7373,200,0.256
empty-48-48,data/scen-random/empty-48-48-random-25.scen,900,0,CS-PIBT,True,53509,45029,900,1.078
empty-48-48,data/scen-random/empty-48-48-random-3.scen,800,0,CS-PIBT,True,47749,38765,800,0.966
Paris_1_256,data/scen-random/Paris_1_256-random-6.scen,1000,0,CS-PIBT,True,242362,201034,1000,6.547
empty-48-48,data/scen-random/empty-48-48-random-6.scen,600,0,CS-PIBT,True,31142,25804,600,0.615
empty-48-48,data/scen-random/empty-48-48-random-7.scen,500,0,CS-PIBT,True,25367,20818,500,0.602
empty-48-48,data/scen-random/empty-48-48-random-8.scen,400,0,CS-PIBT,True,18670,15804,400,0.441
empty-48-48,data/scen-random/empty-48-48-random-9.scen,300,0,CS-PIBT,True,13546,11467,300,0.374
empty-48-48,data/scen-random/empty-48-48-random-4.scen,800,0,CS-PIBT,True,47565,39005,800,0.929
empty-48-48,data/scen-random/empty-48-48-random-6.scen,700,0,CS-PIBT,True,37830,31438,700,0.725
empty-48-48,data/scen-random/empty-48-48-random-24.scen,1000,0,CS-PIBT,True,67099,54876,1000,1.345
empty-48-48,data/scen-random/empty-48-48-random-25.scen,1000,0,CS-PIBT,True,62775,52906,1000,1.228
empty-48-48,data/scen-random/empty-48-48-random-7.scen,600,0,CS-PIBT,True,32038,26413,600,0.665
Paris_1_256,data/scen-random/Paris_1_256-random-9.scen,700,0,CS-PIBT,True,160799,136759,700,4.864
empty-48-48,data/scen-random/empty-48-48-random-5.scen,700,0,CS-PIBT,True,40182,32833,700,0.867
empty-48-48,data/scen-random/empty-48-48-random-3.scen,900,0,CS-PIBT,True,56856,46254,900,1.145
empty-48-48,data/scen-random/empty-48-48-random-8.scen,500,0,CS-PIBT,True,24351,20337,500,0.558
empty-48-48,data/scen-random/empty-48-48-random-9.scen,400,0,CS-PIBT,True,18883,15692,400,0.495
Paris_1_256,data/scen-random/Paris_1_256-random-8.scen,800,0,CS-PIBT,True,188676,158038,800,5.501
empty-48-48,data/scen-random/empty-48-48-random-7.scen,700,0,CS-PIBT,True,38896,32017,700,0.781
empty-48-48,data/scen-random/empty-48-48-random-5.scen,800,0,CS-PIBT,True,49225,39996,800,1.028
empty-48-48,data/scen-random/empty-48-48-random-8.scen,600,0,CS-PIBT,True,30864,25645,600,0.669
Paris_1_256,data/scen-random/Paris_1_256-random-7.scen,900,0,CS-PIBT,True,214980,180065,900,6.165
empty-48-48,data/scen-random/empty-48-48-random-9.scen,500,0,CS-PIBT,True,25406,20660,500,0.616
empty-48-48,data/scen-random/empty-48-48-random-4.scen,900,0,CS-PIBT,True,57066,46696,900,1.219
empty-48-48,data/scen-random/empty-48-48-random-3.scen,1000,0,CS-PIBT,True,66984,54669,1000,1.363
empty-48-48,data/scen-random/empty-48-48-random-5.scen,900,0,CS-PIBT,True,58016,47113,900,1.143
empty-48-48,data/scen-random/empty-48-48-random-8.scen,700,0,CS-PIBT,True,37808,31510,700,0.789
empty-48-48,data/scen-random/empty-48-48-random-4.scen,1000,0,CS-PIBT,True,66642,54684,1000,1.315
empty-48-48,data/scen-random/empty-48-48-random-9.scen,600,0,CS-PIBT,True,31317,25886,600,0.769
empty-48-48,data/scen-random/empty-48-48-random-7.scen,800,0,CS-PIBT,True,48165,39677,800,1.011
empty-48-48,data/scen-random/empty-48-48-random-6.scen,900,0,CS-PIBT,True,54939,45307,900,1.138
empty-48-48,data/scen-random/empty-48-48-random-6.scen,800,0,CS-PIBT,True,45526,38102,800,1.171
empty-48-48,data/scen-random/empty-48-48-random-5.scen,1000,0,CS-PIBT,True,67466,55423,1000,1.327
empty-48-48,data/scen-random/empty-48-48-random-9.scen,700,0,CS-PIBT,True,38397,31722,700,0.880
empty-48-48,data/scen-random/empty-48-48-random-7.scen,900,0,CS-PIBT,True,58031,47568,900,1.137
empty-48-48,data/scen-random/empty-48-48-random-8.scen,800,0,CS-PIBT,True,46998,38373,800,1.052
empty-48-48,data/scen-random/empty-48-48-random-6.scen,1000,0,CS-PIBT,True,66946,54818,1000,1.371
empty-48-48,data/scen-random/empty-48-48-random-9.scen,800,0,CS-PIBT,True,47262,38667,800,1.040
empty-48-48,data/scen-random/empty-48-48-random-8.scen,900,0,CS-PIBT,True,56904,46457,900,1.179
Paris_1_256,data/scen-random/Paris_1_256-random-8.scen,900,0,CS-PIBT,True,217474,179180,900,6.197
empty-48-48,data/scen-random/empty-48-48-random-7.scen,1000,0,CS-PIBT,True,69158,56282,1000,1.414
empty-48-48,data/scen-random/empty-48-48-random-9.scen,900,0,CS-PIBT,True,56755,46112,900,1.182
Paris_1_256,data/scen-random/Paris_1_256-random-9.scen,800,0,CS-PIBT,True,185976,156265,800,5.564
empty-48-48,data/scen-random/empty-48-48-random-8.scen,1000,0,CS-PIBT,True,66312,54563,1000,1.347
Paris_1_256,data/scen-random/Paris_1_256-random-7.scen,1000,0,CS-PIBT,True,242800,200785,1000,6.864
empty-48-48,data/scen-random/empty-48-48-random-9.scen,1000,0,CS-PIBT,True,66775,55303,1000,1.401
Paris_1_256,data/scen-random/Paris_1_256-random-8.scen,1000,0,CS-PIBT,True,244874,199453,1000,6.946
Paris_1_256,data/scen-random/Paris_1_256-random-9.scen,900,0,CS-PIBT,True,213957,178597,900,6.310
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,100,0,CS-PIBT,True,70787,59171,100,2.114
Paris_1_256,data/scen-random/Paris_1_256-random-9.scen,1000,0,CS-PIBT,True,239700,197802,1000,7.011
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,100,0,CS-PIBT,True,77754,62096,100,2.213
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,100,0,CS-PIBT,True,69850,60558,100,2.177
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,100,0,CS-PIBT,True,71702,57126,100,2.115
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,100,0,CS-PIBT,True,68756,57250,100,2.229
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,200,0,CS-PIBT,True,158202,126053,200,4.006
maze-128-128-2,data/scen-random/maze-128-128-2-random-15.scen,100,0,CS-PIBT,True,69443,51612,100,2.371
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,200,0,CS-PIBT,True,156184,119348,200,4.146
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,200,0,CS-PIBT,True,147168,115996,200,4.041
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,200,0,CS-PIBT,True,155044,121105,200,4.349
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,300,0,CS-PIBT,True,245035,182142,300,5.589
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,300,0,CS-PIBT,True,253172,196241,300,5.871
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,300,0,CS-PIBT,True,245382,198663,300,5.790
maze-128-128-2,data/scen-random/maze-128-128-2-random-15.scen,200,0,CS-PIBT,True,155206,114382,200,4.476
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,100,0,CS-PIBT,False,81355,67550,97,6.592
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,300,0,CS-PIBT,True,234123,182499,300,6.014
maze-128-128-2,data/scen-random/maze-128-128-2-random-16.scen,100,0,CS-PIBT,True,70911,61447,100,2.016
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,300,0,CS-PIBT,True,237274,182379,300,6.465
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,900,0,CS-PIBT,False,216408,183608,897,21.368
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,400,0,CS-PIBT,True,330413,252973,400,7.909
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,400,0,CS-PIBT,True,334884,254008,400,8.574
maze-128-128-2,data/scen-random/maze-128-128-2-random-16.scen,200,0,CS-PIBT,True,155941,123272,200,4.403
maze-128-128-2,data/scen-random/maze-128-128-2-random-17.scen,100,0,CS-PIBT,True,68532,54991,100,1.925
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,500,0,CS-PIBT,True,419568,322166,500,10.841
maze-128-128-2,data/scen-random/maze-128-128-2-random-16.scen,300,0,CS-PIBT,True,244246,191510,300,6.363
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,200,0,CS-PIBT,False,164869,134973,197,12.064
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,200,0,CS-PIBT,False,158848,133462,198,12.132
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,600,0,CS-PIBT,True,531251,412968,600,12.743
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,600,0,CS-PIBT,True,522768,400414,600,13.162
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,700,0,CS-PIBT,True,646457,493255,700,14.104
maze-128-128-2,data/scen-random/maze-128-128-2-random-18.scen,100,0,CS-PIBT,True,76748,62319,100,2.142
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,700,0,CS-PIBT,True,639473,486984,700,15.582
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,300,0,CS-PIBT,False,246561,198930,297,17.502
maze-128-128-2,data/scen-random/maze-128-128-2-random-18.scen,200,0,CS-PIBT,True,159947,123108,200,4.095
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,800,0,CS-PIBT,True,755387,567978,800,17.962
maze-128-128-2,data/scen-random/maze-128-128-2-random-17.scen,200,0,CS-PIBT,False,153655,119970,198,10.927
maze-128-128-2,data/scen-random/maze-128-128-2-random-18.scen,300,0,CS-PIBT,True,244156,184731,300,5.873
maze-128-128-2,data/scen-random/maze-128-128-2-random-15.scen,300,0,CS-PIBT,False,256339,192256,299,19.007
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,400,0,CS-PIBT,False,339552,266397,397,23.218
maze-128-128-2,data/scen-random/maze-128-128-2-random-18.scen,400,0,CS-PIBT,True,335637,251848,400,8.206
maze-128-128-2,data/scen-random/maze-128-128-2-random-19.scen,100,0,CS-PIBT,True,64690,52797,100,1.996
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,400,0,CS-PIBT,False,343067,267879,398,23.707
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,400,0,CS-PIBT,False,354653,270768,398,24.605
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,1000,0,CS-PIBT,True,1063069,767268,1000,24.440
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,400,0,CS-PIBT,False,342214,255835,398,24.526
maze-128-128-2,data/scen-random/maze-128-128-2-random-17.scen,300,0,CS-PIBT,False,239589,185682,298,17.027
maze-128-128-2,data/scen-random/maze-128-128-2-random-18.scen,500,0,CS-PIBT,True,427071,325351,500,10.437
maze-128-128-2,data/scen-random/maze-128-128-2-random-19.scen,200,0,CS-PIBT,True,147441,112745,200,3.840
maze-128-128-2,data/scen-random/maze-128-128-2-random-15.scen,400,0,CS-PIBT,False,356033,268829,398,25.159
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,500,0,CS-PIBT,False,448716,343911,497,27.870
maze-128-128-2,data/scen-random/maze-128-128-2-random-16.scen,400,0,CS-PIBT,False,339182,262822,399,23.548
maze-128-128-2,data/scen-random/maze-128-128-2-random-19.scen,300,0,CS-PIBT,True,231667,176205,300,6.032
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,500,0,CS-PIBT,False,434162,336475,498,29.597
maze-128-128-2,data/scen-random/maze-128-128-2-random-18.scen,600,0,CS-PIBT,True,537241,399795,600,13.270
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,500,0,CS-PIBT,False,441996,342417,499,30.804
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,500,0,CS-PIBT,False,440450,334789,498,30.874
maze-128-128-2,data/scen-random/maze-128-128-2-random-17.scen,400,0,CS-PIBT,False,331219,253253,398,22.752
maze-128-128-2,data/scen-random/maze-128-128-2-random-19.scen,400,0,CS-PIBT,True,321950,241534,400,8.038
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,500,0,CS-PIBT,False,444007,327781,498,31.932
maze-128-128-2,data/scen-random/maze-128-128-2-random-20.scen,100,0,CS-PIBT,True,70471,60363,100,2.026
maze-128-128-2,data/scen-random/maze-128-128-2-random-18.scen,700,0,CS-PIBT,True,649339,479449,700,15.872
maze-128-128-2,data/scen-random/maze-128-128-2-random-2.scen,100,0,CS-PIBT,False,81334,69089,98,6.804
maze-128-128-2,data/scen-random/maze-128-128-2-random-15.scen,500,0,CS-PIBT,False,457965,349109,497,31.671
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,600,0,CS-PIBT,False,545868,409713,598,34.700
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,600,0,CS-PIBT,False,562373,424238,597,35.897
maze-128-128-2,data/scen-random/maze-128-128-2-random-16.scen,500,0,CS-PIBT,False,434921,338517,498,29.781
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,600,0,CS-PIBT,False,559747,425397,595,36.574
maze-128-128-2,data/scen-random/maze-128-128-2-random-20.scen,200,0,CS-PIBT,True,142793,115643,200,4.344
maze-128-128-2,data/scen-random/maze-128-128-2-random-18.scen,800,0,CS-PIBT,True,794929,574777,800,19.981
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,700,0,CS-PIBT,False,676640,509832,695,39.365
maze-128-128-2,data/scen-random/maze-128-128-2-random-17.scen,500,0,CS-PIBT,False,424960,321580,498,30.086
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,600,0,CS-PIBT,False,553735,412421,595,38.420
maze-128-128-2,data/scen-random/maze-128-128-2-random-21.scen,100,0,CS-PIBT,True,74270,57888,100,2.112
maze-128-128-2,data/scen-random/maze-128-128-2-random-15.scen,600,0,CS-PIBT,False,553192,413045,598,37.874
maze-128-128-2,data/scen-random/maze-128-128-2-random-2.scen,200,0,CS-PIBT,False,173984,139516,198,12.926
maze-128-128-2,data/scen-random/maze-128-128-2-random-16.scen,600,0,CS-PIBT,False,544383,417421,598,35.591
maze-128-128-2,data/scen-random/maze-128-128-2-random-21.scen,200,0,CS-PIBT,True,150968,115679,200,3.968
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,700,0,CS-PIBT,False,646874,487582,697,42.538
maze-128-128-2,data/scen-random/maze-128-128-2-random-18.scen,1000,0,CS-PIBT,True,1035710,757922,1000,23.124
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,700,0,CS-PIBT,False,653270,488922,698,43.366
maze-128-128-2,data/scen-random/maze-128-128-2-random-22.scen,100,0,CS-PIBT,True,76241,59913,100,2.175
maze-128-128-2,data/scen-random/maze-128-128-2-random-21.scen,300,0,CS-PIBT,True,240441,185383,300,6.088
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,700,0,CS-PIBT,False,649500,480644,698,44.615
maze-128-128-2,data/scen-random/maze-128-128-2-random-17.scen,600,0,CS-PIBT,False,531678,402123,598,36.305
maze-128-128-2,data/scen-random/maze-128-128-2-random-2.scen,300,0,CS-PIBT,False,262035,202986,298,18.249
maze-128-128-2,data/scen-random/maze-128-128-2-random-15.scen,700,0,CS-PIBT,False,661496,495391,698,44.288
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,800,0,CS-PIBT,False,772208,591998,797,47.120
maze-128-128-2,data/scen-random/maze-128-128-2-random-22.scen,200,0,CS-PIBT,True,156012,125392,200,4.253
maze-128-128-2,data/scen-random/maze-128-128-2-random-2.scen,800,0,CS-PIBT,True,770041,564064,800,17.579
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,800,0,CS-PIBT,False,793304,591551,794,48.735
maze-128-128-2,data/scen-random/maze-128-128-2-random-22.scen,300,0,CS-PIBT,True,245846,190941,300,6.140
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,800,0,CS-PIBT,False,793330,596107,795,50.043
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,800,0,CS-PIBT,False,849238,608711,796,49.852
maze-128-128-2,data/scen-random/maze-128-128-2-random-23.scen,100,0,CS-PIBT,True,71027,58090,100,1.943
maze-128-128-2,data/scen-random/maze-128-128-2-random-16.scen,700,0,CS-PIBT,False,655941,506446,695,44.449
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,800,0,CS-PIBT,False,775997,576334,796,51.530
maze-128-128-2,data/scen-random/maze-128-128-2-random-23.scen,200,0,CS-PIBT,True,151326,121105,200,3.942
maze-128-128-2,data/scen-random/maze-128-128-2-random-20.scen,300,0,CS-PIBT,False,239277,192884,298,19.168
maze-128-128-2,data/scen-random/maze-128-128-2-random-2.scen,400,0,CS-PIBT,False,354801,272703,399,24.023
maze-128-128-2,data/scen-random/maze-128-128-2-random-19.scen,500,0,CS-PIBT,False,429828,326012,498,29.355
maze-128-128-2,data/scen-random/maze-128-128-2-random-15.scen,800,0,CS-PIBT,False,782595,590193,796,50.423
maze-128-128-2,data/scen-random/maze-128-128-2-random-17.scen,700,0,CS-PIBT,False,643119,484942,698,42.419
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,900,0,CS-PIBT,False,923735,685305,893,54.876
maze-128-128-2,data/scen-random/maze-128-128-2-random-23.scen,300,0,CS-PIBT,True,237275,187125,300,6.082
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,900,0,CS-PIBT,False,922980,693484,895,55.351
